j,t,M 0-3,M 4-8,M 9-13,M 14-18,M 19-30,M 31-50,M 51+,F 0-3,F 4-8,F 9-13,F 14-18,F 19-30,F 31-50,F 51+
4110401304131,2011,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4110401304149,2011,0,0,0,1,0,0,0,0,0,0,1,1,1,0
4110401304167,2011,0,0,2,0,0,1,0,0,1,1,1,1,0,1
4110401304185,2011,0,1,2,1,0,1,0,0,1,0,1,0,1,0
4110801402004,2011,0,0,0,1,0,0,0,0,0,2,1,0,0,1
4110801402022,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4110801402040,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4110801402058,2011,0,2,1,1,1,1,0,0,0,1,0,1,0,0
4110801402076,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4110801402094,2011,0,0,0,0,1,0,1,0,0,1,3,2,0,1
4110801402112,2011,0,2,1,0,2,1,0,0,1,1,1,0,1,0
4110801402130,2011,0,1,0,0,0,1,0,0,1,0,0,1,0,0
4110801402138,2011,0,0,0,0,0,1,0,0,0,1,1,0,0,1
4110801402150,2011,0,0,2,1,1,0,1,0,0,0,1,0,0,1
4110801402168,2011,0,2,1,2,0,1,0,0,0,0,1,0,1,0
4110801402189,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4111200402004,2011,0,2,0,3,0,1,0,0,1,1,1,0,1,0
4111200402020,2011,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4111200402028,2011,0,2,3,1,0,1,0,0,0,0,0,0,1,0
4111200402044,2011,0,1,1,0,0,1,0,0,1,2,0,0,1,0
4111200402052,2011,0,0,1,0,1,0,0,0,2,0,0,1,0,0
4111200402076,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4111200402100,2011,0,0,0,0,1,0,0,0,3,0,0,1,0,0
4111200402124,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4111200402148,2011,0,2,1,2,0,1,0,0,0,1,0,0,1,0
4111200402172,2011,0,0,1,0,0,1,0,0,2,0,0,0,1,0
4111200402196,2011,0,1,1,0,0,0,0,0,1,1,0,1,0,0
4111200402220,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4111601404004,2011,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4111601404021,2011,0,0,0,0,1,1,0,0,1,0,0,2,0,0
4111601404036,2011,0,0,0,0,1,0,0,0,2,0,0,1,0,0
4111601404039,2011,0,0,0,0,0,0,2,0,0,0,0,0,0,0
4111601404054,2011,0,0,1,0,0,1,0,0,1,1,1,1,0,0
4111601404069,2011,0,0,0,1,1,0,0,0,0,0,0,1,1,1
4111601404085,2011,0,1,1,1,1,0,0,0,0,0,0,0,1,1
4111601404102,2011,0,1,0,0,0,2,0,0,0,0,0,1,0,0
4111601404118,2011,0,1,0,0,0,1,0,0,1,0,0,0,1,0
4111601404134,2011,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4111601404150,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4111601404180,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4111800102011,2011,0,1,2,1,0,1,0,0,1,1,0,0,1,0
4111800102027,2011,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4111800102043,2011,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4111800102059,2011,0,0,1,0,0,1,0,0,2,0,0,1,0,0
4111800102075,2011,0,0,0,0,1,0,0,0,2,0,0,1,0,0
4111800102091,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4111800102107,2011,0,0,0,0,1,0,0,0,1,0,1,0,1,0
4111800102123,2011,0,1,2,2,0,1,0,0,1,0,1,0,1,0
4111800102139,2011,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4111800102155,2011,0,1,0,0,0,1,0,0,2,0,0,1,0,0
4111800102171,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4111800102187,2011,0,1,0,0,0,1,0,0,1,1,0,1,0,0
4120602801006,2011,0,1,0,1,0,0,1,0,0,1,0,0,0,1
4120602801020,2011,0,1,0,1,2,0,1,0,1,1,1,1,1,0
4120602801027,2011,0,1,1,1,0,1,0,0,1,0,0,1,0,0
4120602801041,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4120602801048,2011,0,3,0,2,0,1,1,0,1,1,0,1,1,0
4120602801069,2011,0,1,1,2,1,1,0,0,2,0,1,0,1,0
4120602801090,2011,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4120602801111,2011,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4120602801132,2011,0,1,1,1,1,1,0,0,1,0,1,0,1,0
4120602801153,2011,0,1,1,0,0,0,0,0,0,0,1,0,1,0
4120602801174,2011,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4120602801195,2011,0,0,1,1,0,1,0,0,1,1,0,0,1,0
4121101301004,2011,0,1,0,0,1,0,0,0,0,1,0,0,0,1
4121101301019,2011,0,0,1,0,0,0,1,0,0,1,0,1,1,0
4121101301020,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4121101301032,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4121101301036,2011,0,1,0,0,1,0,0,0,0,0,0,1,0,0
4121101301051,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4121101301066,2011,0,1,0,0,0,0,0,0,0,1,1,0,1,0
4121101301081,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4121101301096,2011,0,0,0,0,1,0,1,0,2,1,1,1,0,1
4121101301111,2011,0,0,1,1,1,0,1,0,1,0,1,0,1,0
4121101301126,2011,0,0,1,1,0,1,0,0,1,1,1,1,0,0
4121101301141,2011,0,0,1,1,1,1,0,0,0,1,0,0,1,0
4121600101004,2011,0,1,0,1,0,1,0,0,0,0,1,1,0,0
4121600101016,2011,0,0,0,0,0,1,1,0,0,0,0,1,0,1
4121600101027,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4121600101029,2011,0,1,1,1,0,0,0,0,0,1,0,0,1,0
4121600101041,2011,0,0,0,1,0,0,0,0,1,0,0,1,0,1
4121600101053,2011,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4121600101065,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4121600101078,2011,0,0,0,0,0,0,1,0,0,1,0,1,1,0
4121600101080,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4121600101091,2011,0,0,1,1,0,0,1,0,1,1,0,0,1,0
4121600101103,2011,0,0,0,0,0,0,1,0,0,1,1,0,0,1
4121600101115,2011,0,1,0,0,1,0,0,0,0,0,0,1,0,0
4130201103005,2011,0,1,0,0,0,0,1,0,1,1,0,0,1,0
4130201103018,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4130201103035,2011,0,1,1,2,0,1,0,0,0,1,0,0,1,0
4130201103037,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4130201103056,2011,0,0,1,0,0,1,0,0,0,0,0,1,1,0
4130201103075,2011,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4130201103093,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4130201103111,2011,0,0,0,0,3,0,0,0,0,0,0,0,0,1
4130201103129,2011,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4130201103147,2011,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4130201103165,2011,0,0,0,1,1,0,1,0,0,0,1,1,0,1
4130201103183,2011,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4130500102013,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4130500102031,2011,0,1,0,1,0,1,0,0,1,1,0,0,1,0
4130500102049,2011,0,0,0,0,0,1,0,0,0,0,1,1,0,0
4130500102067,2011,0,0,0,0,0,1,0,0,0,1,2,1,0,0
4130500102121,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4130500102139,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4130500102157,2011,0,0,0,0,0,0,0,0,1,1,1,0,1,0
4130500102193,2011,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4130500102211,2011,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4130600204003,2011,0,0,0,1,1,0,0,0,0,0,0,1,0,1
4130600204005,2011,0,0,0,2,1,0,1,0,2,2,0,2,1,0
4130600204023,2011,0,0,0,1,1,0,0,0,1,0,0,0,0,1
4130600204041,2011,0,0,1,0,0,0,1,0,0,2,0,0,1,0
4130600204059,2011,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4130600204077,2011,0,1,0,1,0,0,0,0,0,1,0,1,1,0
4130600204095,2011,0,1,0,0,1,0,0,0,0,0,0,1,0,0
4130600204113,2011,0,0,1,0,1,0,1,0,0,0,1,0,0,1
4130600204131,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4130600204149,2011,0,0,0,2,0,0,1,0,0,3,0,0,0,1
4130600204167,2011,0,1,1,0,0,0,1,0,0,0,0,0,0,1
4130600204191,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4130901003004,2011,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4130901003014,2011,0,1,0,0,1,0,0,0,1,1,0,1,0,0
4130901003019,2011,0,0,1,0,1,0,0,0,2,0,0,1,0,0
4130901003029,2011,0,0,0,2,0,1,0,0,0,1,1,0,1,0
4130901003034,2011,0,0,2,1,0,1,1,0,1,1,1,1,0,0
4130901003049,2011,0,1,1,2,1,1,0,0,0,0,0,1,1,0
4130901003064,2011,0,0,1,1,0,1,0,0,1,1,1,0,1,0
4130901003079,2011,0,1,0,1,1,0,1,0,1,2,0,0,1,0
4130901003094,2011,0,0,0,2,0,2,0,0,0,1,0,0,1,0
4130901003109,2011,0,0,0,2,1,0,0,0,0,1,0,1,0,1
4130901003124,2011,0,0,1,1,0,1,0,0,1,1,1,0,1,0
4130901003139,2011,0,0,1,0,1,0,1,0,0,0,1,0,1,0
4140202701002,2011,0,1,1,0,1,0,0,0,1,0,0,1,0,0
4140202701012,2011,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4140202701017,2011,0,1,1,0,0,1,0,0,2,2,0,1,0,0
4140202701027,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4140202701032,2011,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4140202701047,2011,0,0,0,1,0,0,0,0,0,3,1,0,1,0
4140202701062,2011,0,1,2,0,0,0,0,0,1,1,0,1,0,0
4140202701077,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4140202701092,2011,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4140202701107,2011,0,0,1,1,3,1,0,0,1,1,1,0,1,0
4140202701122,2011,0,0,0,0,2,0,1,0,0,1,1,0,0,1
4140202701137,2011,0,0,2,0,0,1,0,0,1,1,1,1,1,0
4140501906003,2011,0,1,1,0,0,1,0,0,1,0,0,1,0,0
4140501906013,2011,0,1,0,0,1,0,0,0,0,0,0,1,0,0
4140501906018,2011,0,0,2,0,1,1,0,0,1,0,2,0,1,0
4140501906028,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4140501906033,2011,0,1,1,0,1,0,1,0,1,1,0,0,1,0
4140501906048,2011,0,0,1,0,0,1,0,0,2,0,0,0,1,1
4140501906063,2011,0,0,2,2,0,0,1,0,1,0,1,0,0,1
4140501906078,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4140501906093,2011,0,0,1,0,0,0,1,0,1,0,1,1,0,1
4140501906108,2011,0,0,1,1,0,0,0,0,0,0,0,0,0,1
4140501906123,2011,0,1,1,1,0,0,0,0,1,1,1,0,1,0
4140501906138,2011,0,1,0,0,0,1,0,0,1,0,0,1,0,0
4140900501004,2011,0,1,0,0,0,1,0,0,1,1,0,1,0,0
4140900501019,2011,0,2,0,0,0,1,0,0,0,0,0,1,0,0
4140900501034,2011,0,2,1,1,1,0,1,0,1,0,2,0,1,0
4140900501055,2011,0,1,0,0,0,1,0,0,0,2,0,1,0,0
4140900501081,2011,0,0,0,0,0,1,0,0,0,1,1,1,0,0
4140900501105,2011,0,0,1,0,0,0,1,0,2,2,1,0,1,0
4140900501136,2011,0,0,3,0,0,1,0,0,1,0,1,1,0,0
4140900501154,2011,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4140900501157,2011,0,1,1,1,1,0,1,0,1,0,1,0,0,1
4140900501178,2011,0,0,0,0,0,0,0,0,0,1,1,0,1,0
4170301901005,2011,0,1,0,1,0,1,0,0,1,1,2,0,1,0
4170301901029,2011,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4170301901053,2011,0,0,1,0,0,0,1,0,1,0,0,1,1,0
4170301901077,2011,0,0,1,0,0,1,0,0,1,1,1,1,0,0
4170301901101,2011,0,0,1,0,0,1,0,0,2,0,1,0,1,0
4170301901125,2011,0,0,1,0,1,0,0,0,0,0,0,1,0,0
4170301901149,2011,0,1,0,0,1,0,0,0,1,0,0,1,0,0
4170301901173,2011,0,0,1,0,0,1,0,0,0,1,1,1,0,0
4170301901198,2011,0,1,1,1,1,0,0,0,1,1,0,1,1,0
4170301901222,2011,0,1,0,0,0,0,0,0,0,1,0,0,1,0
4170301901223,2011,0,1,3,1,0,1,0,0,2,1,1,0,1,0
4170301901258,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4170700204004,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4170700204019,2011,0,1,1,0,0,0,0,0,1,0,0,0,1,0
4170700204034,2011,0,1,2,0,0,1,0,0,0,0,0,1,0,0
4170700204049,2011,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4170700204064,2011,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4170700204072,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4170700204080,2011,0,1,0,0,1,0,0,0,0,0,0,1,0,0
4170700204093,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4170700204096,2011,0,1,1,0,1,0,0,0,0,1,1,0,1,0
4170700204111,2011,0,0,1,1,0,0,0,0,1,1,1,0,1,0
4170700204126,2011,0,1,1,1,0,1,0,0,0,0,0,1,0,0
4170700204141,2011,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4171200807003,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4171200807013,2011,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4171200807018,2011,0,0,1,2,0,0,0,0,0,0,0,0,1,0
4171200807028,2011,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4171200807033,2011,0,1,1,1,1,1,0,0,0,1,0,0,1,0
4171200807048,2011,0,1,1,1,0,1,0,0,1,0,0,0,1,0
4171200807063,2011,0,0,2,2,0,1,0,0,3,0,1,0,1,0
4171200807078,2011,0,0,1,1,1,1,0,0,0,0,1,0,1,0
4171200807093,2011,0,1,2,2,0,1,0,0,0,1,0,0,1,0
4171200807108,2011,0,0,0,0,0,0,0,0,2,1,0,0,1,0
4171200807123,2011,0,1,0,0,0,1,0,0,1,2,0,0,1,0
4171200807138,2011,0,1,0,0,1,0,1,0,0,1,1,1,1,0
4180301004002,2011,0,0,1,1,1,0,1,0,1,0,2,0,1,0
4180301004010,2011,0,0,0,0,2,0,0,0,0,0,0,1,0,1
4180301004014,2011,0,0,0,0,0,1,0,0,1,0,0,1,0,0
4180301004022,2011,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4180301004026,2011,0,0,0,1,1,0,1,0,0,0,0,1,1,0
4180301004038,2011,0,1,0,0,0,1,0,0,1,2,1,1,0,0
4180301004050,2011,0,0,0,0,0,1,0,0,0,1,0,1,1,0
4180301004062,2011,0,0,0,0,1,1,0,0,0,0,0,1,1,0
4180301004074,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4180301004086,2011,0,0,1,1,0,1,0,0,0,1,0,1,0,0
4180301004098,2011,0,0,2,0,1,0,1,0,1,0,0,0,1,1
4180301004110,2011,0,1,1,2,1,1,0,0,0,1,1,1,1,0
4180701106002,2011,0,0,1,0,1,1,0,0,0,1,3,1,1,0
4180701106016,2011,0,0,0,2,1,0,0,0,0,0,2,0,0,1
4180701106023,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4180701106044,2011,0,0,0,2,1,0,0,0,0,0,0,0,1,0
4180701106065,2011,0,0,1,0,0,1,0,0,1,1,1,1,0,0
4180701106086,2011,0,2,2,0,2,1,0,0,0,0,0,1,1,0
4180701106107,2011,0,0,0,0,1,0,0,0,1,1,1,1,0,0
4180701106128,2011,0,1,0,0,0,1,0,0,1,0,0,1,0,0
4180701106132,2011,0,1,0,0,1,0,0,0,0,0,0,1,0,0
4180701106150,2011,0,1,3,0,0,1,0,0,1,0,0,1,0,0
4180701106171,2011,0,1,0,1,0,1,0,0,0,1,0,1,0,0
4180701106192,2011,0,0,0,0,1,0,1,0,1,0,1,0,1,0
4190100103002,2011,0,1,1,0,0,1,0,0,1,1,0,1,0,0
4190100103012,2011,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4190100103017,2011,0,0,1,0,0,0,1,0,0,0,1,0,0,1
4190100103027,2011,0,1,0,0,0,1,1,0,1,1,0,0,1,0
4190100103032,2011,0,1,2,0,0,1,0,0,1,0,0,1,0,0
4190100103047,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4190100103062,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4190100103077,2011,0,0,1,0,1,0,0,0,1,1,2,0,0,1
4190100103092,2011,0,1,1,0,0,1,0,0,1,0,0,0,1,0
4190100103107,2011,0,0,0,0,0,0,0,0,0,1,1,1,0,0
4190100103122,2011,0,1,1,0,0,1,0,0,0,0,0,0,1,0
4190100103137,2011,0,0,0,0,0,1,0,0,1,1,0,0,1,0
4190400101003,2011,0,0,1,1,0,0,1,0,0,1,2,0,1,0
4190400101006,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4190400101019,2011,0,1,0,1,0,0,0,0,0,0,0,0,0,2
4190400101034,2011,0,1,0,0,0,1,0,0,0,0,0,2,0,0
4190400101045,2011,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4190400101050,2011,0,0,1,1,0,0,1,0,0,0,0,0,0,1
4190400101065,2011,0,0,1,0,0,0,0,0,0,0,2,1,0,1
4190400101080,2011,0,1,2,0,0,1,0,0,1,0,0,0,1,0
4190400101095,2011,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4190400101110,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4190400101125,2011,0,0,0,0,1,1,0,0,1,1,2,0,1,0
4190400101140,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4190800704003,2011,0,0,0,0,0,1,0,0,0,0,0,1,0,1
4190800704018,2011,0,0,1,0,0,0,1,0,1,0,1,0,0,1
4190800704033,2011,0,0,1,0,0,1,0,0,2,0,0,1,0,0
4190800704048,2011,0,1,0,0,1,0,1,0,0,0,0,0,0,0
4190800704063,2011,0,0,1,1,1,0,0,0,0,0,0,0,0,1
4190800704065,2011,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4190800704078,2011,0,1,1,0,0,0,0,0,0,0,0,1,0,0
4190800704084,2011,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4190800704097,2011,0,0,0,0,0,0,1,0,1,3,1,0,1,0
4190800704112,2011,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4190800704127,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4190800704142,2011,0,1,0,0,1,1,0,0,0,0,0,1,0,0
5010100902002,2011,0,0,2,0,0,1,0,0,1,0,0,0,1,0
5010100902008,2011,0,0,0,0,0,1,0,0,1,1,0,1,0,0
5010100902012,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5010100902014,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5010100902020,2011,0,0,0,0,0,1,0,0,1,0,1,0,1,0
5010100902027,2011,0,2,0,1,1,0,1,0,0,1,0,0,1,0
5010100902030,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5010100902036,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5010100902043,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5010100902049,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5010100902055,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5010100902061,2011,0,2,0,0,1,1,0,0,0,1,0,0,1,0
5010200101004,2011,0,0,0,0,1,0,0,0,1,0,0,1,0,1
5010200101016,2011,0,0,0,0,1,0,0,0,0,1,1,0,0,1
5010200101028,2011,0,0,0,1,1,0,0,0,0,2,0,1,0,1
5010200101040,2011,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5010200101052,2011,0,0,1,0,0,0,0,0,2,0,1,0,0,1
5010200101064,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5010200101076,2011,0,0,0,1,0,0,1,0,1,0,0,0,1,0
5010200101088,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5010200101100,2011,0,1,0,2,0,1,0,0,1,2,1,1,0,0
5010200101112,2011,0,0,3,0,0,0,1,0,1,0,1,0,1,0
5010200101124,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5010200101136,2011,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5010202401004,2011,0,0,1,1,0,0,0,0,0,0,1,0,0,1
5010202401025,2011,0,0,0,0,2,0,0,0,0,1,0,2,1,0
5010202401046,2011,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5010202401069,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5010202401090,2011,0,2,2,0,0,1,0,0,0,0,0,0,1,0
5010202401111,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5010202401133,2011,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5010202401161,2011,0,1,1,1,2,1,0,0,0,0,0,0,1,0
5010202401168,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5010202401191,2011,0,0,0,1,0,1,0,0,0,0,0,1,1,1
5010202401216,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5010202401240,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5010301101002,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5010301101014,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5010301101015,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5010301101027,2011,0,0,1,0,1,0,1,0,0,0,0,1,0,1
5010301101040,2011,0,0,0,2,1,0,1,0,0,1,0,2,0,1
5010301101052,2011,0,0,0,0,0,0,1,0,2,1,0,1,0,0
5010301101065,2011,0,0,0,0,0,0,0,0,1,1,1,1,0,1
5010301101077,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5010301101089,2011,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5010301101101,2011,0,0,0,0,0,0,1,0,0,2,2,1,0,1
5010301101112,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5010301101114,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5010401102002,2011,0,0,2,1,0,1,0,0,1,0,1,0,1,0
5010401102029,2011,0,1,1,0,0,1,0,0,1,0,0,1,0,1
5010401102057,2011,0,1,1,0,0,1,0,0,0,1,0,0,1,0
5010401102088,2011,0,0,0,0,0,1,0,0,1,0,0,1,0,0
5010401102116,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5010401102148,2011,0,0,1,1,1,0,1,0,0,0,0,0,0,1
5010401102152,2011,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5010401102182,2011,0,0,0,0,0,0,0,0,1,1,0,0,1,0
5010401102214,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5010401102226,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5010401102243,2011,0,3,0,0,0,1,0,0,0,0,1,0,1,0
5010401102271,2011,0,1,1,0,0,1,0,0,0,1,0,0,1,0
5010401701001,2011,0,0,0,0,1,0,0,0,1,0,0,0,0,1
5010401701019,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5010401701037,2011,0,0,0,0,0,0,0,0,0,2,1,2,1,0
5010401701055,2011,0,1,1,1,1,0,1,0,0,0,3,0,1,0
5010401701073,2011,0,1,0,0,0,0,1,0,1,2,1,0,1,0
5010401701091,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5010401701109,2011,0,1,0,1,1,0,1,0,0,2,0,1,1,0
5010401701128,2011,0,1,2,0,0,0,1,0,1,1,0,0,1,0
5010401701142,2011,0,1,0,0,0,0,1,0,0,0,0,0,0,1
5010401701147,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5010401701169,2011,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5010401701181,2011,0,0,0,0,0,1,0,0,1,0,0,1,0,0
5020200102013,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5020200102032,2011,0,0,1,0,0,1,0,0,2,0,0,0,1,0
5020200102051,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5020200102070,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5020200102089,2011,0,0,0,0,2,0,0,0,1,0,0,0,1,0
5020200102108,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5020200102127,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5020200102146,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5020200102165,2011,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5020200102184,2011,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5020200102203,2011,0,1,0,0,0,0,1,0,0,0,2,0,1,0
5020200102222,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5020201001002,2011,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5020201001017,2011,0,1,2,0,0,1,0,0,1,0,0,0,1,0
5020201001032,2011,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5020201001047,2011,0,1,0,0,1,1,0,0,1,1,1,0,1,0
5020201001055,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5020201001063,2011,0,1,0,0,0,1,0,0,2,0,1,0,1,0
5020201001078,2011,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5020201001087,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5020201001094,2011,0,1,0,0,0,1,0,0,0,0,0,1,0,0
5020201001110,2011,0,0,0,0,1,0,0,0,1,0,0,1,0,0
5020201001125,2011,0,0,0,0,1,0,0,0,1,0,0,0,0,1
5020201001140,2011,0,2,0,0,1,0,0,0,1,0,0,1,0,0
5020408901001,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5020408901005,2011,0,2,1,1,0,0,0,0,0,1,0,0,1,0
5020408901007,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5020408901011,2011,0,0,0,1,0,0,0,0,1,1,1,0,1,0
5020408901013,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5020408901019,2011,0,1,1,0,0,1,0,0,0,0,0,0,0,0
5020408901025,2011,0,1,0,0,0,1,0,0,0,0,0,1,0,0
5020408901031,2011,0,0,2,1,0,1,0,0,1,0,0,0,1,0
5020408901037,2011,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5020408901043,2011,0,1,1,0,1,1,0,0,1,0,1,0,1,0
5020408901049,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5020408901055,2011,0,1,2,0,1,0,1,0,2,0,1,1,1,0
5020416502002,2011,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5020416502012,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5020416502017,2011,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5020416502027,2011,0,1,1,1,1,1,0,0,0,0,1,0,1,0
5020416502032,2011,0,2,1,2,0,1,0,0,0,1,0,0,1,0
