t,j, Field Pea,Banana,Barley,Beef,Beer,Boye/Yam,Bula,Butter/ghee,Cassava,Chat / Kat,Cheese,Chick Pea,Coffee,Eggs,Field Pea,Fish,Goat & mutton meat,Godere,Green chili pepper (kariya),"Greens (kale, cabbage, etc.)",Ground nuts,Haricot Beans,Horsebeans,Kocho,Lentils,Linseed,Maize,Meat,Milk,Millet,Niger Seed,Oils (processed),Onion,Orange,Other cereal (SPECIFY),Other fruit (SPECIFY),Other prepared food and consumed at Home,Other pulse or nut (SPECIFY),Other seed (SPECIFY),Other tuber or stem (SPECIFY),Other vegetable (SPECIFY),Pasta/Maccaroni,Potato,Poultry,PuUrchased Injera,Purchased Bread or Biscuits,Red pepper (berbere),Salt,Soft drinks/Soda,Sorghum,Sugar,Sweet potato,Tea,Teff,Tella,Tomato,Wheat
2011,7080300206002,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,20,NaN,NaN,NaN,NaN,NaN,NaN,0,20,50,0,5,0,0,0,10,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,5,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7080300206008,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,20,0,0,13,20,NaN,NaN,NaN,NaN,NaN,NaN,0,20,20,14,0,3,70,0,0,8,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,2,NaN,0,15,NaN,NaN,33,NaN,NaN,20
2011,7080300206028,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,210,0,0,0,0,10,NaN,NaN,NaN,NaN,NaN,NaN,0,20,0,30,0,50,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,5,NaN,0,20,NaN,NaN,300,NaN,NaN,0
2011,7080300206049,NaN,2,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,5,NaN,NaN,NaN,NaN,NaN,NaN,0,20,0,0,0,7,35,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN,5,NaN,15,0,NaN,NaN,30,NaN,NaN,30
2011,7080300206067,NaN,2,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7080300206085,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,20,0,0,10,42,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN,2,NaN,0,8,NaN,NaN,0,NaN,NaN,0
2011,7080300206090,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,53,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,20,53,0,0,0,35,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7080300206109,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,20,0,0,0,30,110,0,0,0,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7080300206127,NaN,5,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,1,0,40,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,25,150,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,4,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7080300206147,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,40,0,0,0,0,140,0,0,0,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,1,NaN,0,8,NaN,NaN,33,NaN,NaN,10
2011,7080300206165,NaN,0,80,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,40,NaN,NaN,NaN,NaN,NaN,NaN,0,40,0,0,0,15,400,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,4,NaN,0,50,NaN,NaN,110,NaN,NaN,30
2011,7080300206183,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,30,0,0,0,10,NaN,NaN,NaN,NaN,NaN,NaN,0,5,0,0,0,10,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,NaN,NaN,20
2011,7080301501003,NaN,1,0,NaN,NaN,NaN,NaN,NaN,NaN,50,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,18,15,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,3,NaN,15,0,NaN,NaN,60,NaN,NaN,0
2011,7080301501008,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,10,0,0,0,0,35,0,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,3,NaN,24,0,NaN,NaN,10,NaN,NaN,0
2011,7080301501019,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,16,NaN,NaN,NaN,NaN,NaN,NaN,0,16,0,0,0,0,240,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,6,NaN,0,0,NaN,NaN,80,NaN,NaN,3
2011,7080301501034,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,20,10,0,0,40,0,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,5,NaN,24,0,NaN,NaN,70,NaN,NaN,0
2011,7080301501049,NaN,0,3,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,10,200,10,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,20,NaN,NaN,5
2011,7080301501064,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,18,0,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN,5,NaN,0,9,NaN,NaN,90,NaN,NaN,0
2011,7080301501079,NaN,0,6,NaN,NaN,NaN,NaN,NaN,NaN,20,0,12,0,0,8,NaN,NaN,NaN,NaN,NaN,NaN,0,5,0,25,40,0,120,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,NaN,NaN,NaN,NaN,5,NaN,0,18,NaN,NaN,54,NaN,NaN,18
2011,7080301501094,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,10,NaN,NaN,NaN,NaN,NaN,NaN,0,10,10,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,NaN,NaN,NaN,NaN,6,NaN,0,5,NaN,NaN,36,NaN,NaN,10
2011,7080301501109,NaN,0,49,NaN,NaN,NaN,NaN,NaN,NaN,10,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,80,NaN,NaN,0
2011,7080301501124,NaN,5,5,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,4,NaN,NaN,NaN,NaN,NaN,NaN,0,0,10,25,8,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,3,NaN,0,12,NaN,NaN,60,NaN,NaN,5
2011,7080301501125,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,20,0,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,12,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7080301501140,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,12,20,6,0,0,0,70,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,18,0,NaN,NaN,0,NaN,NaN,0
2011,7090200503002,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,30,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1.25,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090200503012,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,16,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1.25,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090200503017,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,20,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2.5,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090200503027,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,80,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2.5,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090200503032,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,16,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,1,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090200503047,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,40,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090200503062,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,40,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090200503077,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,20,0,20,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3.75,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090200503092,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,40,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090200503107,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,20,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090200503122,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,20,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090200503137,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,40,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090500303002,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,10,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,16,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090500303012,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,10,0,10,NaN,NaN,NaN,NaN,NaN,NaN,0,10,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090500303017,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,9,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,5,0,0,0,0,0,0,0,0,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090500303027,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,16,0,10,NaN,NaN,NaN,NaN,NaN,NaN,0,10,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090500303032,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090500303047,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,20,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090500303062,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,10,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,10,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,0,NaN,NaN,60,NaN,NaN,17
2011,7090500303077,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,20,0,0,0,0,0,0,0,0,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090500303092,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,48,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,30,0,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090500303107,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,9,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,10,0,0,0,0,0,0,0,0,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,3,NaN,NaN,0,NaN,NaN,0
2011,7090500303122,NaN,0,20,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,40,0,20,NaN,NaN,NaN,NaN,NaN,NaN,0,20,0,0,0,0,0,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,20
2011,7090500303137,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,10,0,10,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090600104011,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,20,18,0,70,24,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,120,15,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,35,NaN,0,25,NaN,NaN,0,NaN,NaN,0
2011,7090600104022,NaN,2,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,25,4.5,0,NaN,NaN,NaN,NaN,NaN,NaN,0,10,20,10,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1.5,NaN,0,0,NaN,NaN,24,NaN,NaN,9
2011,7090600104033,NaN,2,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,30,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,50,25,0,0,28,140,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,2,NaN,0,15,NaN,NaN,80,NaN,NaN,18
2011,7090600104044,NaN,0,18,NaN,NaN,NaN,NaN,NaN,NaN,0,40,0,60,15,0,NaN,NaN,NaN,NaN,NaN,NaN,0,50,8,20,0,16,0,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,1.5,NaN,12,0,NaN,NaN,50,NaN,NaN,24
2011,7090600104055,NaN,1,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,100,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,6,0,0,0,0,70,0,0,0,NaN,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1,NaN,0,16,NaN,NaN,70,NaN,NaN,35
2011,7090600104066,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,40,0,30,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,40,0,0,0,0,70,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,60,NaN,NaN,0
2011,7090600104077,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,35,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,40,25,0,0,0,120,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1.5,NaN,0,0,NaN,NaN,100,NaN,NaN,0
2011,7090600104088,NaN,3,5,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,45,0,20,NaN,NaN,NaN,NaN,NaN,NaN,0,20,15,0,0,0,140,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,NaN,NaN,NaN,NaN,3,NaN,15,0,NaN,NaN,50,NaN,NaN,0
2011,7090600104099,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,60,0,20,NaN,NaN,NaN,NaN,NaN,NaN,0,30,0,0,0,25,0,0,0,0,NaN,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,100,NaN,NaN,0
2011,7090600104110,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,40,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,NaN,NaN,NaN,NaN,1.5,NaN,0,15,NaN,NaN,0,NaN,NaN,0
2011,7090600104121,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,36,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,24,0,0,0,7,0,0,0,0,NaN,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,30,NaN,NaN,16
2011,7090600104132,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,9,0,NaN,NaN,NaN,NaN,NaN,NaN,0,10,0,0,0,0,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,NaN,NaN,NaN,NaN,1,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090701501002,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,50,NaN,NaN,NaN,NaN,NaN,NaN,0,60,0,0,0,30,120,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090701501017,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,44,0,20,NaN,NaN,NaN,NaN,NaN,NaN,0,40,0,0,0,18,0,0,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090701501032,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,10,NaN,NaN,NaN,NaN,NaN,NaN,0,10,0,0,0,0,0,0,0,0,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,4,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090701501047,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,24,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090701501062,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,20,0,10,NaN,NaN,NaN,NaN,NaN,NaN,0,10,15,0,0,7,0,0,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090701501077,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,18,10,NaN,NaN,NaN,NaN,NaN,NaN,0,10,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,12,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090701501092,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,50,0,10,NaN,NaN,NaN,NaN,NaN,NaN,0,20,0,0,0,4,0,0,0,0,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090701501107,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,10,NaN,NaN,NaN,NaN,NaN,NaN,0,10,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090701501122,NaN,2,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,7.5,0,30,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,30,NaN,NaN,0
2011,7090701501137,NaN,2,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,3,NaN,0,0,NaN,NaN,0,NaN,NaN,0
2011,7090701501152,NaN,5,0,NaN,NaN,NaN,NaN,NaN,NaN,0,45,0,84,0,20,NaN,NaN,NaN,NaN,NaN,NaN,0,40,30,0,0,60,0,0,0,0,NaN,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,2,NaN,0,0,NaN,NaN,100,NaN,NaN,35
2011,7090701501157,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,35,0,10,NaN,NaN,NaN,NaN,NaN,NaN,0,20,0,0,0,0,140,0,0,0,NaN,7.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,1.2,NaN,0,0,NaN,NaN,100,NaN,NaN,0
